date,open,high,low,close,adj_close,volume,stock
2019-07-22,1135.469971,1140.02002,1125.209961,1139.209961,1139.209961,1445700,GOOGL
2019-07-23,1143.449951,1148.859985,1132.849976,1148.050049,1148.050049,1032400,GOOGL
2019-07-24,1132.619995,1145.459961,1128.51001,1139.72998,1139.72998,1359600,GOOGL
2019-07-25,1138.949951,1143.589966,1123.709961,1135.939941,1135.939941,2738100,GOOGL
2019-07-26,1228.0,1268.390015,1228.0,1245.219971,1245.219971,6060800,GOOGL
2019-07-29,1242.5,1248.98999,1230.199951,1241.839966,1241.839966,2069100,GOOGL
2019-07-30,1227.0,1236.910034,1225.319946,1228.0,1228.0,1430800,GOOGL
2019-07-31,1224.869995,1234.910034,1208.180054,1218.199951,1218.199951,1998000,GOOGL
2019-08-01,1217.630005,1236.300049,1207.0,1211.780029,1211.780029,1771300,GOOGL
2019-08-02,1203.0,1209.5,1190.0,1196.319946,1196.319946,1745500,GOOGL
2019-08-05,1172.969971,1176.880005,1142.75,1154.75,1154.75,2392000,GOOGL
2019-08-06,1165.52002,1181.400024,1161.530029,1171.079956,1171.079956,1800700,GOOGL
2019-08-07,1157.800049,1179.869995,1150.839966,1175.910034,1175.910034,1534300,GOOGL
2019-08-08,1186.430054,1206.280029,1174.0,1206.189941,1206.189941,1505800,GOOGL
2019-08-09,1199.98999,1204.459961,1184.890015,1188.900024,1188.900024,1020900,GOOGL
2019-08-12,1180.0,1185.609985,1168.719971,1174.5,1174.5,1103200,GOOGL
2019-08-13,1174.349976,1205.430054,1172.98999,1196.72998,1196.72998,1421700,GOOGL
2019-08-14,1176.069946,1182.790039,1161.069946,1164.25,1164.25,1771500,GOOGL
2019-08-15,1168.430054,1176.420044,1163.0,1169.319946,1169.319946,1425300,GOOGL
2019-08-16,1180.790039,1183.839966,1173.0,1179.209961,1179.209961,1245800,GOOGL
2019-08-19,1191.829956,1209.390015,1190.400024,1200.439941,1200.439941,1222500,GOOGL
2019-08-20,1195.349976,1198.0,1183.050049,1183.530029,1183.530029,1010300,GOOGL
2019-08-21,1195.819946,1200.560059,1187.920044,1191.579956,1191.579956,707600,GOOGL
2019-08-22,1193.800049,1198.780029,1178.910034,1191.52002,1191.52002,867600,GOOGL
2019-08-23,1185.170044,1195.670044,1150.0,1153.579956,1153.579956,1812700,GOOGL
2019-08-26,1159.449951,1171.859985,1154.849976,1171.180054,1171.180054,1058300,GOOGL
2019-08-27,1183.0,1185.0,1164.560059,1170.819946,1170.819946,1173000,GOOGL
2019-08-28,1164.869995,1178.5,1160.25,1173.75,1173.75,840500,GOOGL
2019-08-29,1186.420044,1199.189941,1185.280029,1194.23999,1194.23999,981800,GOOGL
2019-08-30,1200.349976,1200.349976,1185.719971,1190.530029,1190.530029,903200,GOOGL
2019-09-03,1181.849976,1189.079956,1163.709961,1169.550049,1169.550049,1295400,GOOGL
2019-09-04,1179.449951,1184.880005,1171.530029,1182.27002,1182.27002,1065600,GOOGL
2019-09-05,1193.660034,1214.0,1192.689941,1212.189941,1212.189941,1319700,GOOGL
2019-09-06,1209.140015,1212.949951,1203.26001,1206.319946,1206.319946,948600,GOOGL
2019-09-09,1207.079956,1220.550049,1193.170044,1205.27002,1205.27002,1592700,GOOGL
2019-09-10,1196.089966,1210.0,1196.01001,1205.699951,1205.699951,1396100,GOOGL
2019-09-11,1203.890015,1222.469971,1202.280029,1220.0,1220.0,1176100,GOOGL
2019-09-12,1223.469971,1242.420044,1222.560059,1234.969971,1234.969971,1582200,GOOGL
2019-09-13,1232.109985,1241.050049,1227.079956,1240.030029,1240.030029,1183800,GOOGL
2019-09-16,1230.439941,1239.02002,1225.189941,1231.630005,1231.630005,1410900,GOOGL
2019-09-17,1231.630005,1235.0,1223.349976,1229.880005,1229.880005,1040300,GOOGL
2019-09-18,1230.23999,1236.23999,1216.469971,1232.650024,1232.650024,872000,GOOGL
2019-09-19,1232.319946,1244.339966,1232.310059,1238.75,1238.75,827700,GOOGL
2019-09-20,1233.640015,1242.800049,1223.579956,1229.839966,1229.839966,1884600,GOOGL
2019-09-23,1226.569946,1239.680054,1223.780029,1234.689941,1234.689941,1039900,GOOGL
2019-09-24,1240.0,1247.109985,1210.640015,1218.329956,1218.329956,1790200,GOOGL
2019-09-25,1216.01001,1248.02002,1209.199951,1245.939941,1245.939941,1339900,GOOGL
2019-09-26,1242.140015,1244.670044,1231.819946,1242.290039,1242.290039,1158300,GOOGL
2019-09-27,1242.829956,1244.98999,1215.199951,1225.949951,1225.949951,1706100,GOOGL
2019-09-30,1220.599976,1227.410034,1213.420044,1221.140015,1221.140015,1223500,GOOGL
2019-10-01,1222.48999,1232.859985,1205.550049,1206.0,1206.0,1225200,GOOGL
2019-10-02,1196.5,1198.76001,1172.630005,1177.920044,1177.920044,1651500,GOOGL
2019-10-03,1183.339966,1191.0,1163.140015,1189.430054,1189.430054,1418400,GOOGL
2019-10-04,1194.290039,1212.459961,1190.969971,1210.959961,1210.959961,1214100,GOOGL
2019-10-07,1207.0,1218.910034,1204.359985,1208.25,1208.25,852000,GOOGL
2019-10-08,1198.77002,1206.869995,1189.47998,1190.130005,1190.130005,1004300,GOOGL
2019-10-09,1201.329956,1208.459961,1198.119995,1202.400024,1202.400024,797400,GOOGL
2019-10-10,1198.599976,1215.619995,1197.859985,1209.469971,1209.469971,642100,GOOGL
2019-10-11,1224.030029,1228.75,1213.640015,1215.709961,1215.709961,1116500,GOOGL
2019-10-14,1213.890015,1225.880005,1211.880005,1217.77002,1217.77002,664800,GOOGL
2019-10-15,1221.5,1247.130005,1220.920044,1242.23999,1242.23999,1379200,GOOGL
2019-10-16,1241.810059,1254.189941,1238.530029,1243.0,1243.0,1149300,GOOGL
2019-10-17,1251.400024,1263.75,1249.869995,1252.800049,1252.800049,1047900,GOOGL
2019-10-18,1254.689941,1258.109985,1240.140015,1244.410034,1244.410034,1581200,GOOGL
2019-10-21,1248.699951,1253.51001,1239.98999,1244.280029,1244.280029,904700,GOOGL
2019-10-22,1244.47998,1248.72998,1239.849976,1241.199951,1241.199951,1143100,GOOGL
2019-10-23,1240.209961,1258.040039,1240.209961,1257.630005,1257.630005,1064100,GOOGL
2019-10-24,1259.109985,1262.900024,1252.349976,1259.109985,1259.109985,1011200,GOOGL
2019-10-25,1252.0,1268.0,1249.150024,1264.300049,1264.300049,1355200,GOOGL
2019-10-28,1275.0,1299.23999,1272.310059,1288.97998,1288.97998,3271400,GOOGL
2019-10-29,1276.0,1280.800049,1255.609985,1260.660034,1260.660034,2632700,GOOGL
2019-10-30,1255.150024,1268.02002,1250.650024,1260.699951,1260.699951,1460200,GOOGL
2019-10-31,1260.0,1266.52002,1249.47998,1258.800049,1258.800049,1595000,GOOGL
2019-11-01,1265.800049,1273.0,1259.709961,1272.25,1272.25,1440600,GOOGL
2019-11-04,1276.109985,1292.5,1276.109985,1289.609985,1289.609985,1531600,GOOGL
2019-11-05,1291.199951,1297.23999,1289.380005,1291.439941,1291.439941,1257100,GOOGL
2019-11-06,1290.089966,1292.98999,1282.27002,1291.01001,1291.01001,1231300,GOOGL
2019-11-07,1294.280029,1322.650024,1293.75,1306.939941,1306.939941,2257000,GOOGL
2019-11-08,1301.52002,1317.109985,1301.52002,1309.0,1309.0,1519600,GOOGL
2019-11-11,1304.0,1304.900024,1295.869995,1298.280029,1298.280029,861700,GOOGL
2019-11-12,1298.569946,1309.349976,1294.23999,1297.209961,1297.209961,1442600,GOOGL
2019-11-13,1293.180054,1302.52002,1292.150024,1296.180054,1296.180054,1026900,GOOGL
2019-11-14,1295.0,1315.719971,1293.939941,1309.150024,1309.150024,1447400,GOOGL
2019-11-15,1315.050049,1333.540039,1311.890015,1333.540039,1333.540039,1964300,GOOGL
2019-11-18,1332.339966,1333.920044,1316.160034,1319.839966,1319.839966,1399200,GOOGL
2019-11-19,1326.630005,1326.630005,1311.77002,1312.589966,1312.589966,1093200,GOOGL
2019-11-20,1311.359985,1313.209961,1289.209961,1301.859985,1301.859985,1444600,GOOGL
2019-11-21,1299.25,1311.119995,1290.75,1300.140015,1300.140015,1277100,GOOGL
2019-11-22,1303.0,1306.900024,1289.359985,1293.670044,1293.670044,1388800,GOOGL
2019-11-25,1296.26001,1310.410034,1295.609985,1305.640015,1305.640015,1179500,GOOGL
2019-11-26,1309.910034,1314.01001,1304.040039,1313.0,1313.0,1095500,GOOGL
2019-11-27,1315.420044,1317.640015,1309.469971,1312.130005,1312.130005,940400,GOOGL
2019-11-29,1306.599976,1309.949951,1303.22998,1304.089966,1304.089966,640100,GOOGL
2019-12-02,1302.560059,1305.439941,1280.380005,1288.859985,1288.859985,1326900,GOOGL
2019-12-03,1278.660034,1297.22998,1277.050049,1294.73999,1294.73999,1263500,GOOGL
2019-12-04,1306.099976,1324.27002,1303.050049,1318.939941,1318.939941,1775300,GOOGL
2019-12-05,1327.0,1327.97998,1314.319946,1326.959961,1326.959961,1220400,GOOGL
2019-12-06,1332.75,1342.469971,1331.22998,1339.390015,1339.390015,1648400,GOOGL
2019-12-09,1338.859985,1357.550049,1336.069946,1342.98999,1342.98999,1542100,GOOGL
2019-12-10,1339.939941,1348.0,1334.0,1342.890015,1342.890015,880300,GOOGL
2019-12-11,1348.300049,1349.890015,1341.099976,1344.25,1344.25,1024000,GOOGL
2019-12-12,1343.209961,1354.579956,1338.199951,1348.48999,1348.48999,1455700,GOOGL
2019-12-13,1347.900024,1351.349976,1341.660034,1346.869995,1346.869995,1658500,GOOGL
2019-12-16,1355.0,1363.530029,1350.609985,1360.699951,1360.699951,1406400,GOOGL
2019-12-17,1362.410034,1364.329956,1350.77002,1354.890015,1354.890015,1647400,GOOGL
2019-12-18,1357.0,1359.430054,1350.459961,1351.910034,1351.910034,1166500,GOOGL
2019-12-19,1351.910034,1357.530029,1348.75,1356.439941,1356.439941,1446100,GOOGL
2019-12-20,1363.099976,1364.0,1350.72998,1351.219971,1351.219971,2504500,GOOGL
2019-12-23,1358.72998,1361.849976,1348.0,1350.630005,1350.630005,996800,GOOGL
2019-12-24,1350.209961,1352.01001,1344.170044,1344.430054,1344.430054,673400,GOOGL
2019-12-26,1346.550049,1363.199951,1345.51001,1362.469971,1362.469971,1183100,GOOGL
2019-12-27,1364.0,1367.050049,1353.0,1354.640015,1354.640015,1160600,GOOGL
2019-12-30,1356.810059,1357.0,1337.839966,1339.709961,1339.709961,999700,GOOGL
2019-12-31,1335.790039,1340.660034,1332.130005,1339.390015,1339.390015,975700,GOOGL
2020-01-02,1348.410034,1368.680054,1346.48999,1368.680054,1368.680054,1363900,GOOGL
2020-01-03,1348.0,1373.75,1347.319946,1361.52002,1361.52002,1170400,GOOGL
2020-01-06,1351.630005,1398.319946,1351.0,1397.810059,1397.810059,2338400,GOOGL
2020-01-07,1400.459961,1403.5,1391.560059,1395.109985,1395.109985,1716500,GOOGL
2020-01-08,1394.819946,1411.849976,1392.630005,1405.040039,1405.040039,1765700,GOOGL
2020-01-09,1421.930054,1428.680054,1410.209961,1419.790039,1419.790039,1660000,GOOGL
2020-01-10,1429.469971,1434.939941,1419.599976,1428.959961,1428.959961,1312900,GOOGL
2020-01-13,1435.25,1441.47998,1425.369995,1440.030029,1440.030029,1536500,GOOGL
2020-01-14,1440.0,1442.630005,1427.77002,1430.589966,1430.589966,1303800,GOOGL
2020-01-15,1433.02002,1440.780029,1431.660034,1439.199951,1439.199951,1077500,GOOGL
2020-01-16,1445.449951,1450.699951,1440.0,1450.160034,1450.160034,1301200,GOOGL
2020-01-17,1462.540039,1480.550049,1456.550049,1479.52002,1479.52002,2621200,GOOGL
2020-01-21,1479.0,1489.880005,1470.209961,1482.25,1482.25,2446500,GOOGL
2020-01-22,1489.72998,1500.579956,1482.660034,1483.869995,1483.869995,1422900,GOOGL
2020-01-23,1487.550049,1493.5,1480.319946,1484.689941,1484.689941,1332500,GOOGL
2020-01-24,1492.819946,1494.199951,1463.180054,1466.170044,1466.170044,1489300,GOOGL
2020-01-27,1431.540039,1436.579956,1419.5,1431.72998,1431.72998,1706600,GOOGL
2020-01-28,1441.73999,1454.800049,1430.359985,1450.5,1450.5,1486200,GOOGL
2020-01-29,1458.459961,1464.140015,1445.390015,1456.699951,1456.699951,1078300,GOOGL
2020-01-30,1438.099976,1455.25,1435.0,1454.25,1454.25,1355500,GOOGL
2020-01-31,1467.859985,1469.670044,1427.060059,1432.780029,1432.780029,2191100,GOOGL
2020-02-03,1461.650024,1486.300049,1456.609985,1482.599976,1482.599976,3608800,GOOGL
2020-02-04,1454.48999,1467.339966,1422.030029,1445.410034,1445.410034,4794000,GOOGL
2020-02-05,1463.609985,1464.579956,1429.680054,1446.050049,1446.050049,1818800,GOOGL
2020-02-06,1451.97998,1481.560059,1450.47998,1475.969971,1475.969971,1891100,GOOGL
2020-02-07,1467.390015,1485.25,1465.410034,1479.109985,1479.109985,1418000,GOOGL
2020-02-10,1477.22998,1508.880005,1475.199951,1508.660034,1508.660034,1915100,GOOGL
2020-02-11,1513.27002,1529.880005,1505.449951,1510.060059,1510.060059,1742600,GOOGL
2020-02-12,1515.859985,1520.300049,1508.670044,1518.630005,1518.630005,1552100,GOOGL
2020-02-13,1510.0,1525.949951,1504.0,1513.390015,1513.390015,1145700,GOOGL
2020-02-14,1514.530029,1520.050049,1505.550049,1518.72998,1518.72998,1159900,GOOGL
2020-02-18,1514.339966,1530.560059,1511.01001,1519.439941,1519.439941,1282100,GOOGL
2020-02-19,1527.199951,1530.73999,1520.97998,1524.869995,1524.869995,1137300,GOOGL
2020-02-20,1519.01001,1527.069946,1504.26001,1516.98999,1516.98999,1298100,GOOGL
2020-02-21,1504.579956,1510.949951,1478.48999,1483.459961,1483.459961,2126000,GOOGL
2020-02-24,1423.050049,1436.380005,1406.790039,1419.859985,1419.859985,2478000,GOOGL
2020-02-25,1431.0,1436.849976,1380.420044,1386.319946,1386.319946,2579000,GOOGL
2020-02-26,1394.97998,1413.670044,1376.550049,1390.469971,1390.469971,2488800,GOOGL
2020-02-27,1359.140015,1369.400024,1314.23999,1314.949951,1314.949951,3110900,GOOGL
2020-02-28,1274.310059,1342.449951,1268.209961,1339.25,1339.25,4010900,GOOGL
2020-03-02,1351.390015,1387.469971,1325.199951,1386.319946,1386.319946,2771500,GOOGL
2020-03-03,1397.680054,1408.189941,1329.23999,1337.719971,1337.719971,2830100,GOOGL
2020-03-04,1358.959961,1382.780029,1337.0,1381.599976,1381.599976,2379900,GOOGL
2020-03-05,1345.550049,1353.630005,1301.640015,1314.76001,1314.76001,2719000,GOOGL
2020-03-06,1269.949951,1302.75,1257.209961,1295.73999,1295.73999,3232000,GOOGL
2020-03-09,1204.959961,1252.72998,1198.040039,1215.790039,1215.790039,3462600,GOOGL
2020-03-10,1254.390015,1275.849976,1214.51001,1275.170044,1275.170044,2743600,GOOGL
2020-03-11,1248.27002,1256.930054,1191.140015,1210.900024,1210.900024,2736600,GOOGL
2020-03-12,1122.619995,1188.75,1108.469971,1111.550049,1111.550049,4716300,GOOGL
2020-03-13,1174.98999,1214.400024,1112.290039,1214.27002,1214.27002,3970000,GOOGL
2020-03-16,1089.609985,1145.469971,1067.079956,1073.0,1073.0,4826000,GOOGL
2020-03-17,1090.640015,1126.0,1049.099976,1118.060059,1118.060059,4159700,GOOGL
2020-03-18,1059.939941,1104.98999,1037.0,1091.189941,1091.189941,4652200,GOOGL
2020-03-19,1088.219971,1152.609985,1055.550049,1111.670044,1111.670044,3703200,GOOGL
2020-03-20,1130.900024,1138.47998,1062.099976,1068.209961,1068.209961,4143900,GOOGL
2020-03-23,1056.369995,1066.910034,1008.869995,1054.130005,1054.130005,4183600,GOOGL
2020-03-24,1103.97998,1133.329956,1086.430054,1130.01001,1130.01001,3623400,GOOGL
2020-03-25,1124.579956,1146.170044,1083.01001,1101.619995,1101.619995,4516200,GOOGL
2020-03-26,1114.719971,1171.47998,1092.030029,1162.920044,1162.920044,3828100,GOOGL
2020-03-27,1127.469971,1151.050049,1104.0,1110.26001,1110.26001,3139700,GOOGL
2020-03-30,1132.640015,1151.0,1098.48999,1146.310059,1146.310059,2936800,GOOGL
2020-03-31,1148.72998,1173.400024,1136.719971,1161.949951,1161.949951,3261400,GOOGL
2020-04-01,1124.0,1129.420044,1093.48999,1102.099976,1102.099976,2598500,GOOGL
2020-04-02,1100.0,1122.77002,1093.130005,1117.030029,1117.030029,2820500,GOOGL
2020-04-03,1114.709961,1118.790039,1075.079956,1092.699951,1092.699951,2568700,GOOGL
2020-04-06,1133.0,1190.75,1125.0,1183.189941,1183.189941,3166000,GOOGL
2020-04-07,1217.01001,1220.780029,1177.25,1182.560059,1182.560059,3081000,GOOGL
2020-04-08,1203.099976,1214.900024,1183.949951,1207.0,1207.0,2016700,GOOGL
2020-04-09,1218.180054,1221.98999,1192.420044,1206.569946,1206.569946,2701400,GOOGL
2020-04-13,1201.5,1214.52002,1182.329956,1210.410034,1210.410034,1935100,GOOGL
2020-04-14,1239.969971,1275.75,1228.540039,1265.22998,1265.22998,3167900,GOOGL
2020-04-15,1246.51001,1275.109985,1234.0,1257.300049,1257.300049,2111800,GOOGL
2020-04-16,1267.140015,1273.359985,1238.199951,1257.430054,1257.430054,2894800,GOOGL
2020-04-17,1281.699951,1290.0,1266.0,1279.0,1279.0,2552500,GOOGL
2020-04-20,1269.890015,1276.819946,1256.439941,1261.150024,1261.150024,1764600,GOOGL
2020-04-21,1242.709961,1250.0,1205.0,1212.160034,1212.160034,2482400,GOOGL
2020-04-22,1241.109985,1279.880005,1237.199951,1258.410034,1258.410034,2315800,GOOGL
2020-04-23,1265.73999,1288.150024,1260.530029,1271.170044,1271.170044,1710100,GOOGL
2020-04-24,1255.0,1277.709961,1244.0,1276.599976,1276.599976,1872000,GOOGL
2020-04-27,1292.0,1294.099976,1265.060059,1270.859985,1270.859985,2209300,GOOGL
2020-04-28,1283.199951,1284.76001,1230.380005,1232.589966,1232.589966,4035000,GOOGL
2020-04-29,1345.0,1360.150024,1326.72998,1342.180054,1342.180054,5417900,GOOGL
2020-04-30,1331.359985,1350.0,1321.5,1346.699951,1346.699951,2789200,GOOGL
2020-05-01,1324.089966,1351.430054,1309.660034,1317.319946,1317.319946,2443600,GOOGL
2020-05-04,1308.130005,1324.469971,1296.01001,1322.900024,1322.900024,1540300,GOOGL
2020-05-05,1337.5,1371.01001,1335.030029,1349.02002,1349.02002,1983300,GOOGL
2020-05-06,1358.0,1368.689941,1345.130005,1345.430054,1345.430054,1586600,GOOGL
2020-05-07,1361.310059,1376.0,1352.540039,1369.280029,1369.280029,1532600,GOOGL
2020-05-08,1381.819946,1396.640015,1372.01001,1384.339966,1384.339966,1666300,GOOGL
2020-05-11,1376.790039,1415.530029,1375.5,1403.589966,1403.589966,1633700,GOOGL
2020-05-12,1408.219971,1414.329956,1374.51001,1375.180054,1375.180054,1695900,GOOGL
2020-05-13,1376.160034,1385.329956,1328.01001,1348.329956,1348.329956,2018400,GOOGL
2020-05-14,1333.52002,1357.369995,1323.300049,1356.859985,1356.859985,1833000,GOOGL
2020-05-15,1348.26001,1374.579956,1339.0,1373.060059,1373.060059,2077200,GOOGL
2020-05-18,1361.579956,1392.76001,1354.199951,1385.180054,1385.180054,2356400,GOOGL
2020-05-19,1385.47998,1392.48999,1373.76001,1374.400024,1374.400024,1579300,GOOGL
2020-05-20,1389.160034,1412.030029,1387.420044,1409.160034,1409.160034,1913100,GOOGL
2020-05-21,1410.98999,1416.459961,1394.390015,1406.75,1406.75,1544700,GOOGL
2020-05-22,1403.900024,1417.0,1395.949951,1413.23999,1413.23999,1427200,GOOGL
2020-05-26,1441.959961,1445.109985,1419.400024,1421.369995,1421.369995,2229500,GOOGL
2020-05-27,1420.0,1425.349976,1394.599976,1420.280029,1420.280029,1584200,GOOGL
2020-05-28,1400.0,1444.459961,1399.079956,1418.23999,1418.23999,1758500,GOOGL
2020-05-29,1420.430054,1436.72998,1415.97998,1433.52002,1433.52002,1852200,GOOGL
2020-06-01,1425.699951,1441.579956,1422.280029,1434.869995,1434.869995,1258100,GOOGL
2020-06-02,1435.0,1443.0,1421.609985,1442.310059,1442.310059,1172100,GOOGL
2020-06-03,1442.699951,1449.01001,1431.619995,1439.25,1439.25,1386600,GOOGL
2020-06-04,1436.780029,1441.319946,1406.01001,1414.300049,1414.300049,1349100,GOOGL
2020-06-05,1415.640015,1446.300049,1407.619995,1440.02002,1440.02002,2132100,GOOGL
2020-06-08,1426.280029,1449.0,1424.47998,1448.040039,1448.040039,1693900,GOOGL
2020-06-09,1445.23999,1467.800049,1442.359985,1452.079956,1452.079956,1681200,GOOGL
2020-06-10,1461.51001,1472.77002,1454.359985,1464.699951,1464.699951,1588100,GOOGL
2020-06-11,1441.030029,1451.599976,1398.410034,1401.900024,1401.900024,2357200,GOOGL
2020-06-12,1425.859985,1434.51001,1385.800049,1412.920044,1412.920044,1832900,GOOGL
2020-06-15,1389.48999,1425.0,1387.199951,1420.73999,1420.73999,1523400,GOOGL
2020-06-16,1449.0,1457.170044,1428.98999,1446.469971,1446.469971,1532400,GOOGL
2020-06-17,1452.939941,1462.199951,1435.130005,1452.540039,1452.540039,1528300,GOOGL
2020-06-18,1449.849976,1452.969971,1426.23999,1434.119995,1434.119995,1743100,GOOGL
2020-06-19,1440.0,1444.5,1419.0,1424.640015,1424.640015,2639200,GOOGL
2020-06-22,1425.01001,1450.949951,1419.189941,1450.660034,1450.660034,1472100,GOOGL
2020-06-23,1452.0,1475.199951,1445.0,1463.97998,1463.97998,1887600,GOOGL
2020-06-24,1463.280029,1475.790039,1430.0,1432.699951,1432.699951,1579600,GOOGL
2020-06-25,1431.219971,1442.319946,1419.540039,1441.099976,1441.099976,1197900,GOOGL
2020-06-26,1432.630005,1437.02002,1355.0,1362.540039,1362.540039,4882000,GOOGL
2020-06-29,1360.339966,1398.0,1351.650024,1397.170044,1397.170044,2253700,GOOGL
2020-06-30,1396.880005,1424.0,1386.930054,1418.050049,1418.050049,2014300,GOOGL
2020-07-01,1419.170044,1448.47998,1414.180054,1442.0,1442.0,2109100,GOOGL
2020-07-02,1451.839966,1488.52002,1451.069946,1469.930054,1469.930054,2860900,GOOGL
2020-07-06,1488.150024,1510.0,1476.97998,1499.650024,1499.650024,2235600,GOOGL
2020-07-07,1496.130005,1521.319946,1489.699951,1489.920044,1489.920044,2118200,GOOGL
2020-07-08,1500.800049,1511.170044,1492.300049,1503.599976,1503.599976,1588300,GOOGL
2020-07-09,1509.930054,1529.140015,1495.589966,1518.660034,1518.660034,2091800,GOOGL
2020-07-10,1513.25,1541.339966,1500.719971,1539.01001,1539.01001,1795900,GOOGL
2019-07-15,15.44,15.6,15.01,15.47,15.47,2435400,HTZ
2019-07-16,15.48,15.595,15.02,15.24,15.24,3564300,HTZ
2019-07-17,15.14,15.24,14.61,14.86,14.86,3314900,HTZ
2019-07-18,14.9,15.365,14.845,15.07,15.07,4640100,HTZ
2019-07-19,15.1,15.299,14.88,14.9,14.9,5086000,HTZ
2019-07-22,14.89,15.11,14.4,14.53,14.53,2949000,HTZ
2019-07-23,14.65,14.83,14.32,14.68,14.68,3099300,HTZ
2019-07-24,14.6,15.73,14.6,15.72,15.72,3897700,HTZ
2019-07-25,15.62,16.049999,15.58,15.91,15.91,2979500,HTZ
2019-07-26,15.95,16.09,15.72,16.049999,16.049999,2696900,HTZ
2019-07-29,16.040001,16.17,15.82,16.01,16.01,2867200,HTZ
2019-07-30,15.9,16.231001,15.42,16.129999,16.129999,3352200,HTZ
2019-07-31,16.120001,16.41,15.36,15.52,15.52,5188900,HTZ
2019-08-01,15.65,15.8,14.68,14.89,14.89,3930500,HTZ
2019-08-02,14.9,15.0,14.15,14.68,14.68,4110800,HTZ
2019-08-05,14.41,14.48,13.69,14.23,14.23,6538000,HTZ
2019-08-06,14.3,15.06,14.1,14.94,14.94,7594100,HTZ
2019-08-07,15.17,15.62,13.43,14.17,14.17,9465600,HTZ
2019-08-08,14.76,14.8,14.0,14.61,14.61,5308000,HTZ
2019-08-09,14.45,14.66,14.19,14.48,14.48,3537400,HTZ
2019-08-12,14.22,14.36,13.26,13.38,13.38,5161500,HTZ
2019-08-13,13.4,13.8,13.08,13.38,13.38,3628900,HTZ
2019-08-14,13.18,13.19,12.48,12.6,12.6,4358100,HTZ
2019-08-15,12.75,12.85,11.89,12.05,12.05,5042200,HTZ
2019-08-16,12.12,12.34,12.073,12.26,12.26,5452700,HTZ
2019-08-19,12.54,12.88,12.44,12.47,12.47,4126800,HTZ
2019-08-20,12.42,12.57,12.19,12.4,12.4,1874000,HTZ
2019-08-21,12.48,12.56,11.87,12.09,12.09,3888200,HTZ
2019-08-22,12.13,12.38,12.04,12.12,12.12,3119800,HTZ
2019-08-23,11.96,12.17,11.53,11.76,11.76,4246400,HTZ
2019-08-26,11.96,12.03,11.69,11.9,11.9,3730000,HTZ
2019-08-27,12.0,12.145,11.53,11.7,11.7,3816800,HTZ
2019-08-28,11.65,11.74,11.24,11.65,11.65,6376900,HTZ
2019-08-29,11.82,12.353,11.82,12.11,12.11,3574400,HTZ
2019-08-30,12.19,12.44,12.05,12.11,12.11,1291700,HTZ
2019-09-03,11.95,12.06,11.66,11.83,11.83,2269800,HTZ
2019-09-04,11.96,12.24,11.86,11.93,11.93,2633900,HTZ
2019-09-05,12.21,12.58,12.17,12.37,12.37,2785000,HTZ
2019-09-06,12.45,12.64,12.19,12.43,12.43,1527100,HTZ
2019-09-09,12.55,13.92,12.51,13.9,13.9,5392500,HTZ
2019-09-10,13.83,14.52,13.71,14.25,14.25,4122000,HTZ
2019-09-11,14.35,14.54,14.131,14.39,14.39,2575800,HTZ
2019-09-12,14.55,15.0,14.33,14.91,14.91,4172900,HTZ
2019-09-13,14.93,15.21,14.855,15.0,15.0,4853500,HTZ
2019-09-16,14.88,15.09,14.71,14.82,14.82,1949100,HTZ
2019-09-17,14.72,14.85,14.31,14.59,14.59,2374300,HTZ
2019-09-18,14.54,14.7,13.76,14.01,14.01,3478700,HTZ
2019-09-19,13.96,14.02,13.42,13.5,13.5,4242000,HTZ
2019-09-20,13.59,13.78,13.32,13.33,13.33,2831200,HTZ
2019-09-23,13.2,13.765,13.09,13.68,13.68,2345200,HTZ
2019-09-24,13.71,13.8,13.305,13.6,13.6,2747300,HTZ
2019-09-25,13.54,13.98,13.52,13.77,13.77,1602500,HTZ
2019-09-26,13.7,13.8,13.59,13.6,13.6,1806600,HTZ
2019-09-27,13.64,14.24,13.59,13.67,13.67,2202800,HTZ
2019-09-30,13.69,13.98,13.42,13.84,13.84,1676000,HTZ
2019-10-01,13.9,14.25,13.48,13.54,13.54,1932000,HTZ
2019-10-02,13.4,13.42,12.44,12.61,12.61,4443100,HTZ
2019-10-03,12.5,12.5,11.8,12.36,12.36,4656200,HTZ
2019-10-04,12.38,12.64,12.06,12.44,12.44,2045900,HTZ
2019-10-07,12.32,12.645,12.26,12.58,12.58,1910600,HTZ
2019-10-08,12.46,12.59,12.32,12.46,12.46,1322100,HTZ
2019-10-09,12.58,12.8,12.5,12.73,12.73,1547700,HTZ
2019-10-10,12.8,12.995,12.645,12.93,12.93,2126300,HTZ
2019-10-11,13.16,13.69,13.1,13.53,13.53,2967900,HTZ
2019-10-14,13.48,13.72,13.28,13.64,13.64,1261900,HTZ
2019-10-15,13.66,13.875,13.45,13.77,13.77,1905800,HTZ
2019-10-16,13.73,14.07,13.66,13.72,13.72,1273900,HTZ
2019-10-17,13.76,14.0,13.68,13.98,13.98,1448000,HTZ
2019-10-18,13.91,14.14,13.69,13.72,13.72,2442200,HTZ
2019-10-21,13.86,14.09,13.68,14.08,14.08,3226400,HTZ
2019-10-22,14.17,14.62,13.9,14.55,14.55,2367200,HTZ
2019-10-23,14.46,14.6,14.145,14.54,14.54,1993300,HTZ
